label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
fist,0.24523800611495972,0.8218346238136292,1.0359501700918372e-08,0.30159425735473633,0.8463733196258545,0.006954538635909557,0.33119988441467285,0.9031416177749634,-0.02206629328429699,0.3296603858470917,0.9719803333282471,-0.04805576428771019,0.3074171543121338,1.02617347240448,-0.07347626984119415,0.32400792837142944,0.8335803747177124,-0.12856584787368774,0.31709539890289307,0.9746302962303162,-0.15351875126361847,0.2999803423881531,1.0304862260818481,-0.14519503712654114,0.2900906503200531,1.044105887413025,-0.13697722554206848,0.2681923508644104,0.8192265629768372,-0.14201320707798004,0.25874388217926025,0.987220048904419,-0.16403375566005707,0.2495557963848114,1.0361599922180176,-0.13669879734516144,0.24254737794399261,1.041879415512085,-0.12035208195447922,0.2142539918422699,0.8312548398971558,-0.1434473842382431,0.20422005653381348,0.9843176007270813,-0.15143463015556335,0.20261308550834656,1.020923376083374,-0.10932803899049759,0.2019098848104477,1.0201741456985474,-0.08346554636955261,0.1654825210571289,0.8578577637672424,-0.1430104523897171,0.1539669781923294,0.9729185104370117,-0.1446647047996521,0.15627729892730713,1.0048177242279053,-0.11623525619506836,0.1581774204969406,1.010900855064392,-0.09691348671913147
fist,0.23995792865753174,0.7446183562278748,5.708833850093242e-09,0.288723349571228,0.769349217414856,-0.04253682494163513,0.3248419165611267,0.8176935911178589,-0.10547411441802979,0.3228893578052521,0.8922574520111084,-0.16251833736896515,0.3135024905204773,0.9594888687133789,-0.218933567404747,0.3253701329231262,0.6834035515785217,-0.17812451720237732,0.31446775794029236,0.7831271886825562,-0.24131467938423157,0.2946222424507141,0.8793021440505981,-0.26772844791412354,0.2871503531932831,0.938919186592102,-0.2851611375808716,0.2623920440673828,0.6724275946617126,-0.19230914115905762,0.2536619007587433,0.7904324531555176,-0.2580139636993408,0.2410224974155426,0.8900808095932007,-0.25730767846107483,0.23182837665081024,0.9496837854385376,-0.2629082202911377,0.20467522740364075,0.6871645450592041,-0.20125225186347961,0.19330555200576782,0.7982136011123657,-0.2504904568195343,0.1880069375038147,0.8852992057800293,-0.23312222957611084,0.18641693890094757,0.9335277080535889,-0.22656890749931335,0.1550937294960022,0.7206237316131592,-0.21411196887493134,0.14519266784191132,0.7998936176300049,-0.2484647035598755,0.1503385603427887,0.8662629127502441,-0.23999157547950745,0.15566155314445496,0.9077824354171753,-0.23701506853103638
fist,0.22367438673973083,0.8340618014335632,-5.826372717621098e-10,0.26665037870407104,0.8400928974151611,-0.05563861504197121,0.30804014205932617,0.8630001544952393,-0.11672389507293701,0.3170015513896942,0.9178804159164429,-0.16788095235824585,0.3079243302345276,0.9731365442276001,-0.21712562441825867,0.3189346194267273,0.6786230206489563,-0.16101092100143433,0.31248044967651367,0.8039698600769043,-0.21777212619781494,0.29815083742141724,0.8961870074272156,-0.24366196990013123,0.2944464683532715,0.9457511901855469,-0.2605692446231842,0.25663918256759644,0.668000340461731,-0.16218766570091248,0.25542372465133667,0.808592677116394,-0.22115567326545715,0.24834993481636047,0.9030258655548096,-0.2234039604663849,0.24733857810497284,0.9472882747650146,-0.229709655046463,0.19710521399974823,0.6939062476158142,-0.1602545529603958,0.1958198845386505,0.8267413377761841,-0.205040842294693,0.19358500838279724,0.9080841541290283,-0.1923222541809082,0.1972467601299286,0.9418872594833374,-0.18721985816955566,0.1473059356212616,0.7448806166648865,-0.16350457072257996,0.14477059245109558,0.8374641537666321,-0.19150099158287048,0.15284034609794617,0.89748215675354,-0.18587127327919006,0.16327479481697083,0.923900842666626,-0.1842292845249176
fist,0.21548676490783691,0.8435688614845276,-5.598557173414065e-10,0.2615741491317749,0.8546533584594727,-0.05386189743876457,0.3068949580192566,0.8704754114151001,-0.11195000261068344,0.3183695077896118,0.9207352995872498,-0.15993018448352814,0.31402719020843506,0.9783089756965637,-0.20497587323188782,0.3131199777126312,0.6848407983779907,-0.15148715674877167,0.3114294409751892,0.8123824596405029,-0.20153076946735382,0.29973018169403076,0.9019266963005066,-0.22267811000347137,0.295619934797287,0.9423235058784485,-0.2370278537273407,0.2503657639026642,0.6734704375267029,-0.15030914545059204,0.24957634508609772,0.8214316368103027,-0.20416563749313354,0.24692249298095703,0.901811420917511,-0.20251847803592682,0.2484593689441681,0.9225873947143555,-0.20573049783706665,0.19141623377799988,0.699622631072998,-0.1459043174982071,0.19043390452861786,0.8408112525939941,-0.18527062237262726,0.19360984861850739,0.9076709747314453,-0.17111316323280334,0.20008091628551483,0.9174357652664185,-0.1649462878704071,0.14360031485557556,0.7489537596702576,-0.14626862108707428,0.1429816484451294,0.8492060899734497,-0.16726897656917572,0.15424443781375885,0.8993070125579834,-0.16053253412246704,0.16618511080741882,0.9081339240074158,-0.15864984691143036
fist,0.22575777769088745,0.8200264573097229,-3.0153854968517635e-09,0.27387911081314087,0.8317128419876099,-0.049092721194028854,0.3185419738292694,0.8350730538368225,-0.09907032549381256,0.32604390382766724,0.864936351776123,-0.13918675482273102,0.3152972459793091,0.8963342905044556,-0.1760101020336151,0.3156568706035614,0.6492864489555359,-0.12709704041481018,0.3032248020172119,0.7901893854141235,-0.17235705256462097,0.29308196902275085,0.8372886180877686,-0.19820533692836761,0.2979874610900879,0.8185980916023254,-0.21755798161029816,0.2535964846611023,0.6382057666778564,-0.12637436389923096,0.24997316300868988,0.806182861328125,-0.1733802855014801,0.2495509386062622,0.8454705476760864,-0.17251646518707275,0.25548121333122253,0.819182276725769,-0.1777661144733429,0.1967988908290863,0.6620312333106995,-0.12369446456432343,0.19333793222904205,0.8211429119110107,-0.15634387731552124,0.19980314373970032,0.8555788993835449,-0.14086005091667175,0.2088422328233719,0.8284333348274231,-0.13476264476776123,0.1495513916015625,0.7028259038925171,-0.12595230340957642,0.14854681491851807,0.8161979913711548,-0.14202772080898285,0.1626846194267273,0.8483496904373169,-0.1350891888141632,0.17462363839149475,0.8336612582206726,-0.13350547850131989
fist,0.21985304355621338,0.800122857093811,-6.5457341769104005e-09,0.27838626503944397,0.8066081404685974,-0.04162795841693878,0.32902806997299194,0.7934091091156006,-0.08263956010341644,0.33912068605422974,0.7999180555343628,-0.11510629951953888,0.32272595167160034,0.8083153367042542,-0.14406679570674896,0.3220888078212738,0.5969864130020142,-0.09819886088371277,0.30907517671585083,0.722680926322937,-0.13606388866901398,0.3018154799938202,0.7743263840675354,-0.15997834503650665,0.3064279556274414,0.7614021897315979,-0.17880481481552124,0.26227056980133057,0.5847867727279663,-0.09919942170381546,0.2584996223449707,0.740805983543396,-0.14058750867843628,0.2560323178768158,0.7901730537414551,-0.14317020773887634,0.2584783434867859,0.7676997184753418,-0.14950606226921082,0.20594534277915955,0.6077549457550049,-0.09923581033945084,0.20512428879737854,0.7565313577651978,-0.12919075787067413,0.21150286495685577,0.7961680293083191,-0.11874572187662125,0.2187325805425644,0.772040843963623,-0.11527357250452042,0.15865129232406616,0.6469651460647583,-0.1035497635602951,0.16155856847763062,0.7553774118423462,-0.11698908358812332,0.17481274902820587,0.7926992774009705,-0.11142566055059433,0.18343636393547058,0.7805120944976807,-0.11027564108371735
fist,0.21188212931156158,0.7887862324714661,-2.0975148284918532e-09,0.2680857479572296,0.7951030731201172,-0.049267496913671494,0.31877997517585754,0.786537766456604,-0.09845150262117386,0.33667221665382385,0.7862427830696106,-0.13926579058170319,0.33366864919662476,0.7846524715423584,-0.17614451050758362,0.3265971541404724,0.5878210067749023,-0.11128158867359161,0.3131834864616394,0.7004856467247009,-0.157611683011055,0.30353549122810364,0.7481911182403564,-0.1843637377023697,0.3068714737892151,0.731903076171875,-0.20459452271461487,0.26532718539237976,0.5720429420471191,-0.11387388408184052,0.2624795734882355,0.7178072333335876,-0.16258418560028076,0.2616454064846039,0.7660182118415833,-0.1659732460975647,0.2643973231315613,0.7372129559516907,-0.17247653007507324,0.20787160098552704,0.5908371210098267,-0.11692796647548676,0.20768624544143677,0.7387698292732239,-0.15446050465106964,0.21474389731884003,0.7797265648841858,-0.14446470141410828,0.22105737030506134,0.7501115202903748,-0.140411376953125,0.15793323516845703,0.624658465385437,-0.1250372678041458,0.16221585869789124,0.7363913655281067,-0.14513316750526428,0.17577539384365082,0.7751836180686951,-0.14118631184101105,0.18439212441444397,0.7584706544876099,-0.14037908613681793
fist,0.21647635102272034,0.7859201431274414,-6.38758212989643e-10,0.2689107358455658,0.7906144261360168,-0.05193379148840904,0.3157173693180084,0.783841609954834,-0.10454731434583664,0.333394855260849,0.7853918075561523,-0.14881306886672974,0.3356166481971741,0.7860939502716064,-0.18911008536815643,0.3263934850692749,0.5854814052581787,-0.11765509098768234,0.3143334984779358,0.6959211826324463,-0.16524209082126617,0.30487143993377686,0.7448830008506775,-0.1918002814054489,0.308350533246994,0.7335236668586731,-0.2116229236125946,0.264548659324646,0.569706380367279,-0.11951194703578949,0.2613777220249176,0.7137464284896851,-0.16834944486618042,0.2616478502750397,0.762262225151062,-0.1711709350347519,0.2664453089237213,0.7368213534355164,-0.17762744426727295,0.20688049495220184,0.5902684926986694,-0.12168040126562119,0.20654451847076416,0.7363643646240234,-0.15814520418643951,0.21392083168029785,0.7747745513916016,-0.1467176377773285,0.22075729072093964,0.7459127902984619,-0.14224198460578918,0.15729089081287384,0.6262144446372986,-0.12920039892196655,0.16044935584068298,0.7337678074836731,-0.14828276634216309,0.17396514117717743,0.7708707451820374,-0.14307858049869537,0.1829824447631836,0.7553004622459412,-0.14178788661956787
fist,0.21267518401145935,0.7843199968338013,-4.809686537932123e-10,0.26682332158088684,0.7912733554840088,-0.05127810314297676,0.3138371706008911,0.7828114032745361,-0.10284528881311417,0.33032962679862976,0.7857107520103455,-0.14621137082576752,0.3366425335407257,0.7937874794006348,-0.18601909279823303,0.3243131637573242,0.5855633616447449,-0.1177968680858612,0.31371524930000305,0.7037386298179626,-0.16778457164764404,0.30215856432914734,0.7461608052253723,-0.19704948365688324,0.30472347140312195,0.7283784747123718,-0.21878935396671295,0.2633015215396881,0.5693175196647644,-0.12091834843158722,0.259591281414032,0.7211755514144897,-0.17280980944633484,0.2564513087272644,0.7665935158729553,-0.17816218733787537,0.2605309784412384,0.7387624979019165,-0.18642915785312653,0.20539824664592743,0.5882469415664673,-0.12434062361717224,0.20343053340911865,0.7382703423500061,-0.16452492773532867,0.20890001952648163,0.7776042819023132,-0.15541286766529083,0.21699672937393188,0.7500410676002502,-0.15220192074775696,0.15502284467220306,0.6226310133934021,-0.1330379694700241,0.15582653880119324,0.7342954277992249,-0.15548084676265717,0.16835428774356842,0.7734457850456238,-0.15217658877372742,0.1782253384590149,0.7598904967308044,-0.15199653804302216
fist,0.21187858283519745,0.7861513495445251,-9.16322351329768e-10,0.2663148045539856,0.7930376529693604,-0.05260245129466057,0.31240642070770264,0.7841046452522278,-0.10502902418375015,0.3282819390296936,0.7869278192520142,-0.14904341101646423,0.33774393796920776,0.7959049344062805,-0.18947304785251617,0.3248547911643982,0.584659218788147,-0.11949289590120316,0.3151952922344208,0.7050571441650391,-0.1692718267440796,0.3030695915222168,0.74810791015625,-0.19852392375469208,0.3052932024002075,0.7302815914154053,-0.22049282491207123,0.26348644495010376,0.5683435797691345,-0.12210623919963837,0.2605581283569336,0.7225637435913086,-0.17381741106510162,0.25678935647010803,0.7684123516082764,-0.17924241721630096,0.26062020659446716,0.7405787706375122,-0.18784071505069733,0.20552793145179749,0.588519811630249,-0.12494610995054245,0.2040514051914215,0.741252601146698,-0.16453438997268677,0.20910364389419556,0.7802929282188416,-0.15518343448638916,0.21668580174446106,0.7519121170043945,-0.1521439403295517,0.15525281429290771,0.6246317625045776,-0.13316430151462555,0.15633144974708557,0.737473726272583,-0.15515941381454468,0.16852883994579315,0.7761815786361694,-0.15170353651046753,0.17808952927589417,0.7616637945175171,-0.1516483724117279
